time_bin,avg_speed,total_vehicles,vd_id,year,month,day,hour,weekday,day_of_year,is_weekend,is_weekday,is_holiday,is_pre_holiday,is_month_start,is_month_end,season,season_encoded,is_morning_rush,is_evening_rush,is_noon_rush,is_any_rush,is_night,is_work_hours,rush_intensity,is_rainy_season,is_cold_season,is_school_term,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,dayofyear_sin,dayofyear_cos,avg_speed_lag_1h,total_vehicles_lag_1h,avg_speed_lag_2h,total_vehicles_lag_2h,avg_speed_lag_3h,total_vehicles_lag_3h,avg_speed_lag_6h,total_vehicles_lag_6h,avg_speed_lag_12h,total_vehicles_lag_12h,avg_speed_lag_24h,total_vehicles_lag_24h,avg_speed_ma_3h,total_vehicles_ma_3h,avg_speed_ma_6h,total_vehicles_ma_6h,avg_speed_ma_12h,total_vehicles_ma_12h,avg_speed_ma_24h,total_vehicles_ma_24h,avg_speed_std_6h,avg_speed_std_12h,avg_speed_std_24h,weekend_rush,holiday_rush,rainy_rush,season_rush
2021-04-02 10:00:00,85.41666666666667,151.66666666666666,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,2,10,4,92,0,1,1,0,1,0,spring,0,0,0,0,0,0,1,0,0,0,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,85.16666666666667,165.41666666666666,88.0,148.75,90.66666666666667,127.08333333333333,93.08333333333333,25.416666666666668,92.58333333333333,73.75,82.5,182.91666666666666,86.19444444444444,155.27777777777774,88.29166666666667,119.09722222222221,91.34027777777779,74.34027777777777,88.56944444444444,116.52777777777777,2.7405139420675533,3.9123054915559643,4.387046332482642,0,0,0,0
2021-04-02 11:00:00,86.58333333333333,131.25,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,2,11,4,92,0,1,1,0,1,0,spring,0,0,0,1,1,0,1,1,0,0,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,85.41666666666667,151.66666666666666,85.16666666666667,165.41666666666666,88.0,148.75,88.5,44.583333333333336,94.33333333333333,61.25,83.58333333333333,177.91666666666666,85.72222222222221,149.44444444444443,87.97222222222223,133.54166666666666,90.69444444444444,80.1736111111111,88.69444444444444,114.58333333333333,2.821872244266725,4.0117147479419515,4.280239582741629,0,1,0,0
2021-04-02 12:00:00,89.08333333333333,114.58333333333333,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,2,12,4,92,0,1,1,0,1,0,spring,0,0,0,1,1,0,1,1,0,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,86.58333333333333,131.25,85.41666666666667,151.66666666666666,85.16666666666667,165.41666666666666,92.0,77.08333333333333,93.08333333333333,35.416666666666664,84.58333333333333,165.83333333333334,87.02777777777777,132.5,87.4861111111111,139.79166666666666,90.3611111111111,86.77083333333333,88.88194444444444,112.44791666666667,2.163726637762473,3.9610370882907135,4.18992902487552,0,1,0,0
2021-04-02 13:00:00,88.91666666666667,122.91666666666667,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,2,13,4,92,0,1,1,0,1,0,spring,0,0,0,0,0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,89.08333333333333,114.58333333333333,86.58333333333333,131.25,85.41666666666667,151.66666666666666,90.66666666666667,127.08333333333333,96.25,24.166666666666668,85.25,170.83333333333334,88.19444444444444,122.91666666666667,87.19444444444444,139.0972222222222,89.75,95.0,89.03472222222221,110.45138888888887,1.7221326141562545,3.509906614775419,4.1179702702348155,0,0,0,0
2021-04-02 14:00:00,87.0,144.16666666666666,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,2,14,4,92,0,1,1,0,1,0,spring,0,0,0,0,0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,88.91666666666667,122.91666666666667,89.08333333333333,114.58333333333333,86.58333333333333,131.25,88.0,148.75,97.25,15.416666666666666,84.41666666666667,195.0,88.33333333333333,127.22222222222221,87.02777777777777,138.33333333333334,88.89583333333333,105.72916666666664,89.1423611111111,108.33333333333333,1.676360696623817,2.6640908487709103,4.024718249107887,0,0,0,0
2021-04-02 15:00:00,88.08333333333333,142.91666666666666,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,2,15,4,92,0,1,1,0,1,0,spring,0,0,0,0,0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,87.0,144.16666666666666,88.91666666666667,122.91666666666667,89.08333333333333,114.58333333333333,85.16666666666667,165.41666666666666,92.33333333333333,15.833333333333334,85.0,196.66666666666666,88.0,136.66666666666666,87.5138888888889,134.58333333333334,88.54166666666667,116.31944444444444,89.27083333333333,106.09375,1.4341244586725699,2.438511509884313,3.934951920717388,0,0,0,0
2021-04-02 16:00:00,88.25,142.5,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,2,16,4,92,0,1,1,0,1,0,spring,0,0,0,0,0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,88.08333333333333,142.91666666666666,87.0,144.16666666666666,88.91666666666667,122.91666666666667,85.41666666666667,151.66666666666666,93.08333333333333,25.416666666666668,84.75,196.25,87.77777777777777,143.19444444444443,87.9861111111111,133.05555555555554,88.1388888888889,126.07638888888887,89.41666666666667,103.85416666666667,1.0088726748574515,1.975331877669155,3.8233960673624545,0,0,0,0
2021-04-02 17:00:00,88.16666666666667,155.83333333333334,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,2,17,4,92,0,1,1,0,1,0,spring,0,0,1,0,1,0,1,2,0,0,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,88.25,142.5,88.08333333333333,142.91666666666666,87.0,144.16666666666666,86.58333333333333,131.25,88.5,44.583333333333336,82.75,224.58333333333334,88.16666666666667,147.08333333333334,88.25,137.15277777777777,88.1111111111111,135.3472222222222,89.6423611111111,100.98958333333333,0.7397447007057162,1.972133302875262,3.5638143110492275,0,1,0,0
2021-04-02 18:00:00,88.41666666666667,121.25,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,2,18,4,92,0,1,1,0,1,0,spring,0,0,1,0,1,0,0,2,0,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,88.16666666666667,155.83333333333334,88.25,142.5,88.08333333333333,142.91666666666666,89.08333333333333,114.58333333333333,92.0,77.08333333333333,83.58333333333333,166.25,88.27777777777779,139.86111111111111,88.1388888888889,138.26388888888889,87.8125,139.02777777777777,89.84375,99.11458333333333,0.6317230992088516,1.5574539732485946,3.3358063742769395,0,1,0,0
2021-04-02 19:00:00,87.08333333333333,110.41666666666667,國道1號_北向_五甲系統交流道_瑞隆路交流道,2021,4,2,19,4,92,0,1,1,0,1,0,spring,0,0,0,0,0,0,0,0,0,0,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,88.41666666666667,121.25,88.16666666666667,155.83333333333334,88.25,142.5,88.91666666666667,122.91666666666667,90.66666666666667,127.08333333333333,85.58333333333333,129.58333333333334,87.8888888888889,129.16666666666666,87.83333333333333,136.18055555555557,87.5138888888889,137.63888888888889,89.90625,98.31597222222223,0.6236095644622737,1.2791220421262317,3.2658303147786985,0,0,0,0
